index,target
0,0.17955011
1,0.5916596
2,0.19423157
3,0.18763168
4,0.6671855
5,0.17759094
6,0.65325516
7,0.31006366
8,0.19000812
9,0.5983125
10,0.17550048
11,0.17467685
12,0.20032886
13,0.39793354
14,0.36099476
15,0.35218439
16,0.24118403
17,0.65279824
18,0.5705248
19,0.65134066
20,0.22290614
21,0.5883334
22,0.65284693
23,0.21893473
24,0.6561728
25,0.18801682
26,0.17674193
27,0.17407665
28,0.19290186
29,0.17442751
30,0.196734
31,0.1756972
32,0.17523095
33,0.36431336
34,0.2125672
35,0.23903933
36,0.62541234
37,0.17675759
38,0.21451563
39,0.24369523
40,0.3113441
41,0.64523035
42,0.1747293
43,0.4104421
44,0.60092324
45,0.18552746
46,0.5524293
47,0.22518912
48,0.36736488
49,0.23348744
50,0.20795584
51,0.17582247
52,0.22254553
53,0.18104008
54,0.25024906
55,0.17611456
56,0.21391317
57,0.6401929
58,0.18927997
59,0.5055981
60,0.31562588
61,0.17561328
62,0.6006013
63,0.55858505
64,0.21250838
65,0.1753212
66,0.1974185
67,0.65400654
68,0.66637427
69,0.32380038
70,0.21104191
71,0.37137908
72,0.23140725
73,0.23099193
74,0.2523139
75,0.17851949
76,0.17395994
77,0.17461143
78,0.18191092
79,0.5970729
80,0.2771426
81,0.3189478
82,0.2408753
83,0.22242948
84,0.35963306
85,0.38623545
86,0.49037182
87,0.18452291
88,0.33647394
89,0.17402291
90,0.55671644
91,0.20251203
92,0.24332272
93,0.20959419
94,0.20435578
95,0.44972193
96,0.41804028
97,0.1952804
98,0.65530986
99,0.27954784
100,0.17698357
101,0.20087065
102,0.19037127
103,0.24743852
104,0.33922726
105,0.20918289
106,0.62540996
107,0.5593063
108,0.3028195
109,0.24585417
110,0.6252982
111,0.19336085
112,0.22242606
113,0.17977838
114,0.1772078
115,0.2882253
116,0.658022
117,0.34154263
118,0.35443717
119,0.6654839
120,0.6577473
121,0.17468707
122,0.44154364
123,0.21434608
124,0.2622507
125,0.23494942
126,0.18345913
127,0.25446373
128,0.20320204
129,0.20773333
130,0.17624086
131,0.19591574
132,0.6625503
133,0.20342869
134,0.65688145
135,0.6352288
136,0.66104996
137,0.6564259
138,0.5964392
139,0.22646289
140,0.18323772
141,0.37343496
142,0.18106478
143,0.20721477
144,0.1742653
145,0.659962
146,0.53067774
147,0.64636517
148,0.6596452
149,0.1913372
150,0.5722179
151,0.22009827
152,0.20340003
153,0.17716324
154,0.19854645
155,0.1935422
156,0.41343653
157,0.4693985
158,0.21961729
159,0.1989764
160,0.1756854
161,0.44076037
162,0.18899426
163,0.50518906
164,0.2119534
165,0.19686456
166,0.21829927
167,0.18122558
168,0.65754116
169,0.1748255
170,0.188347
171,0.1856766
172,0.2553622
173,0.6426954
174,0.17512526
175,0.17493214
176,0.6555877
177,0.657553
178,0.17415246
179,0.6245511
180,0.2348459
181,0.19476913
182,0.5293216
183,0.25857565
184,0.62501436
185,0.20892078
186,0.5136431
187,0.17438556
188,0.26771212
189,0.17692213
190,0.18221095
191,0.5965065
192,0.19710697
193,0.21960759
194,0.3006645
195,0.65895486
196,0.19725731
197,0.6595807
198,0.25733897
199,0.30368906
200,0.22109064
201,0.19642411
202,0.65291244
203,0.1743429
204,0.18843406
205,0.1755134
206,0.22792518
207,0.61124885
208,0.19350494
209,0.66936153
210,0.21568176
211,0.17461368
212,0.38739222
213,0.17883648
214,0.19851583
215,0.2949341
216,0.19644809
217,0.45573556
218,0.6209839
219,0.47493696
220,0.32167447
221,0.20476663
222,0.1800149
223,0.18017855
224,0.3026615
225,0.6640103
226,0.63757753
227,0.18324986
228,0.60046923
229,0.17491986
230,0.19242816
231,0.66132706
232,0.25824577
233,0.18522558
234,0.25006235
235,0.2113143
236,0.30912232
237,0.49838275
238,0.20077181
239,0.6643294
240,0.19462332
241,0.18717813
242,0.25850722
243,0.30563447
244,0.61651385
245,0.23712543
246,0.1892211
247,0.17673977
248,0.42690444
249,0.6695037
250,0.25067532
251,0.19180775
252,0.21122952
253,0.22312853
254,0.20691074
255,0.25260714
256,0.4072919
257,0.55130607
258,0.17670767
259,0.18781671
260,0.26106742
261,0.22114679
262,0.6679357
263,0.63153505
264,0.17481346
265,0.20478901
266,0.55424255
267,0.21615215
268,0.17517725
269,0.17466515
270,0.44386125
