index,target
0,0.16966054
1,0.60708296
2,0.1942145
3,0.18407907
4,0.66450405
5,0.17061785
6,0.65013945
7,0.28050524
8,0.20555925
9,0.5692222
10,0.16985504
11,0.16910496
12,0.19850376
13,0.42288837
14,0.35315865
15,0.3126793
16,0.20867701
17,0.66133636
18,0.57543004
19,0.6548043
20,0.21849698
21,0.59748465
22,0.6608937
23,0.23277241
24,0.65836984
25,0.17242628
26,0.16797896
27,0.16867276
28,0.18286943
29,0.16787422
30,0.19873689
31,0.16902004
32,0.16900377
33,0.34431118
34,0.21846268
35,0.24908328
36,0.62277853
37,0.16974631
38,0.1860751
39,0.22365521
40,0.22525397
41,0.63281673
42,0.16920294
43,0.2823183
44,0.59743625
45,0.18055381
46,0.58952916
47,0.19765599
48,0.48731607
49,0.2367017
50,0.22665712
51,0.1691921
52,0.23089254
53,0.17123726
54,0.25160596
55,0.17214829
56,0.18485638
57,0.63968873
58,0.1766443
59,0.5252597
60,0.33772457
61,0.16789359
62,0.62325215
63,0.61898077
64,0.19637835
65,0.1702947
66,0.19568972
67,0.65575206
68,0.6605612
69,0.34083867
70,0.20847131
71,0.38076562
72,0.21825549
73,0.20276569
74,0.2817151
75,0.17153332
76,0.16839816
77,0.16873541
78,0.17505391
79,0.5821173
80,0.29985678
81,0.29006845
82,0.24944901
83,0.257488
84,0.30512297
85,0.37906754
86,0.55001247
87,0.17446221
88,0.2759329
89,0.16791622
90,0.59313023
91,0.19096628
92,0.19707838
93,0.22798449
94,0.19827084
95,0.5493839
96,0.44748953
97,0.18348137
98,0.6550189
99,0.29446512
100,0.16920975
101,0.19858079
102,0.17871462
103,0.23177378
104,0.38753527
105,0.20271325
106,0.63305914
107,0.54786766
108,0.2757969
109,0.26283234
110,0.6298197
111,0.18535231
112,0.22009745
113,0.17434415
114,0.16948403
115,0.37220165
116,0.6586729
117,0.26124412
118,0.32728028
119,0.6620423
120,0.6523377
121,0.1681284
122,0.3109461
123,0.20375785
124,0.22177234
125,0.21432033
126,0.17569022
127,0.24935779
128,0.19533917
129,0.23750383
130,0.16868122
131,0.18180212
132,0.6586563
133,0.20020972
134,0.6564375
135,0.6390742
136,0.6580103
137,0.64785457
138,0.63326526
139,0.25374848
140,0.17374407
141,0.39974207
142,0.1735979
